image_path,brisque_time,piqe_time,niqe_time,biqi_time,filename
koniq10k_512x384\11006895124.jpg,0.022114992141723633,0.007247209548950195,0.02899932861328125,0.007521390914916992,11006895124.jpg
koniq10k_512x384\9351387644.jpg,0.017630577087402344,0.004666566848754883,0.024176359176635742,0.00700688362121582,9351387644.jpg
koniq10k_512x384\6142593562.jpg,0.017644882202148438,0.004998207092285156,0.024087905883789062,0.007554054260253906,6142593562.jpg
koniq10k_512x384\2300197705.jpg,0.01679205894470215,0.0051195621490478516,0.02460765838623047,0.007573127746582031,2300197705.jpg
koniq10k_512x384\4750416133.jpg,0.01965618133544922,0.0056531429290771484,0.02496790885925293,0.0076138973236083984,4750416133.jpg
koniq10k_512x384\120328351.jpg,0.01800060272216797,0.004585981369018555,0.023837566375732422,0.007142543792724609,120328351.jpg
koniq10k_512x384\6431960911.jpg,0.017656803131103516,0.0048367977142333984,0.023366451263427734,0.0069980621337890625,6431960911.jpg
koniq10k_512x384\7908624656.jpg,0.017843961715698242,0.00499725341796875,0.02483534812927246,0.008838176727294922,7908624656.jpg
koniq10k_512x384\7331539774.jpg,0.018135547637939453,0.005915641784667969,0.024344682693481445,0.008001327514648438,7331539774.jpg
koniq10k_512x384\5449529114.jpg,0.01990818977355957,0.0054738521575927734,0.02516031265258789,0.008550643920898438,5449529114.jpg
koniq10k_512x384\8608282741.jpg,0.020568132400512695,0.004496574401855469,0.026711702346801758,0.007788896560668945,8608282741.jpg
koniq10k_512x384\9553679433.jpg,0.02089548110961914,0.005598545074462891,0.025124311447143555,0.007638454437255859,9553679433.jpg
koniq10k_512x384\8212033390.jpg,0.016866683959960938,0.004883289337158203,0.0269317626953125,0.007140636444091797,8212033390.jpg
koniq10k_512x384\5700146083.jpg,0.01775383949279785,0.005025625228881836,0.023393869400024414,0.007485866546630859,5700146083.jpg
koniq10k_512x384\10071864114.jpg,0.018085002899169922,0.00477290153503418,0.022671937942504883,0.0071752071380615234,10071864114.jpg
koniq10k_512x384\139999071.jpg,0.017386436462402344,0.0047223567962646484,0.02434253692626953,0.0071375370025634766,139999071.jpg
koniq10k_512x384\5859309993.jpg,0.021755695343017578,0.005065202713012695,0.02322554588317871,0.007545948028564453,5859309993.jpg
koniq10k_512x384\226477214.jpg,0.018828630447387695,0.00497746467590332,0.02414846420288086,0.007400989532470703,226477214.jpg
koniq10k_512x384\4668832694.jpg,0.019545793533325195,0.00532221794128418,0.02684307098388672,0.007589817047119141,4668832694.jpg
koniq10k_512x384\7367414528.jpg,0.017735719680786133,0.004671335220336914,0.023732900619506836,0.007040739059448242,7367414528.jpg
koniq10k_512x384\7795515978.jpg,0.017943859100341797,0.0045130252838134766,0.023414134979248047,0.006848573684692383,7795515978.jpg
koniq10k_512x384\79475896.jpg,0.01744699478149414,0.005022287368774414,0.023319244384765625,0.007174015045166016,79475896.jpg
koniq10k_512x384\8311563943.jpg,0.017583847045898438,0.00499415397644043,0.02357006072998047,0.0070421695709228516,8311563943.jpg
koniq10k_512x384\1500316824.jpg,0.018291473388671875,0.0047512054443359375,0.023975849151611328,0.007654666900634766,1500316824.jpg
koniq10k_512x384\3722476330.jpg,0.017671585083007812,0.005218029022216797,0.023965120315551758,0.007447242736816406,3722476330.jpg
koniq10k_512x384\3606644176.jpg,0.01980280876159668,0.0048143863677978516,0.02611374855041504,0.009280920028686523,3606644176.jpg
koniq10k_512x384\11245083256.jpg,0.020090341567993164,0.004826784133911133,0.026020288467407227,0.00820016860961914,11245083256.jpg
koniq10k_512x384\8108709244.jpg,0.019211530685424805,0.005418300628662109,0.027568578720092773,0.008026599884033203,8108709244.jpg
koniq10k_512x384\8650937010.jpg,0.01836991310119629,0.0047299861907958984,0.02465033531188965,0.007061481475830078,8650937010.jpg
koniq10k_512x384\2428050358.jpg,0.017973899841308594,0.005315065383911133,0.025550365447998047,0.007143735885620117,2428050358.jpg
koniq10k_512x384\6175384810.jpg,0.01741957664489746,0.004712104797363281,0.02454972267150879,0.011462211608886719,6175384810.jpg
koniq10k_512x384\3149433848.jpg,0.018963336944580078,0.005484104156494141,0.0267484188079834,0.006838798522949219,3149433848.jpg
koniq10k_512x384\2973164436.jpg,0.016960620880126953,0.004663228988647461,0.024326562881469727,0.0074253082275390625,2973164436.jpg
koniq10k_512x384\9406497605.jpg,0.01937103271484375,0.005585670471191406,0.024791479110717773,0.0077588558197021484,9406497605.jpg
koniq10k_512x384\31490353.jpg,0.016815662384033203,0.005016326904296875,0.023355722427368164,0.007172822952270508,31490353.jpg
koniq10k_512x384\10079711433.jpg,0.017566442489624023,0.00444483757019043,0.024367570877075195,0.006803035736083984,10079711433.jpg
koniq10k_512x384\10196228605.jpg,0.018342256546020508,0.005732297897338867,0.02426290512084961,0.007835149765014648,10196228605.jpg
koniq10k_512x384\4278181256.jpg,0.019628286361694336,0.004639387130737305,0.025547266006469727,0.007494688034057617,4278181256.jpg
koniq10k_512x384\8455329161.jpg,0.018393516540527344,0.004554033279418945,0.02279496192932129,0.007284879684448242,8455329161.jpg
koniq10k_512x384\8465545790.jpg,0.018107175827026367,0.0045413970947265625,0.025060176849365234,0.006485462188720703,8465545790.jpg
koniq10k_512x384\2365109175.jpg,0.01786351203918457,0.0051538944244384766,0.02349257469177246,0.007398128509521484,2365109175.jpg
koniq10k_512x384\4953733701.jpg,0.01885819435119629,0.0047588348388671875,0.02483677864074707,0.006463527679443359,4953733701.jpg
koniq10k_512x384\7265767786.jpg,0.01799297332763672,0.005740642547607422,0.023833274841308594,0.007692813873291016,7265767786.jpg
koniq10k_512x384\1429120335.jpg,0.01825690269470215,0.004850625991821289,0.024875879287719727,0.007333278656005859,1429120335.jpg
koniq10k_512x384\8346245093.jpg,0.01923370361328125,0.005849123001098633,0.02470541000366211,0.00882720947265625,8346245093.jpg
koniq10k_512x384\11520125355.jpg,0.018007278442382812,0.00537419319152832,0.02473902702331543,0.007577419281005859,11520125355.jpg
koniq10k_512x384\5125398207.jpg,0.017874479293823242,0.004603147506713867,0.0244753360748291,0.006537914276123047,5125398207.jpg
koniq10k_512x384\7092360919.jpg,0.017566680908203125,0.00503087043762207,0.02395915985107422,0.007515668869018555,7092360919.jpg
koniq10k_512x384\3839953318.jpg,0.018026113510131836,0.004935741424560547,0.02393174171447754,0.007822275161743164,3839953318.jpg
koniq10k_512x384\7057320569.jpg,0.01895308494567871,0.005528926849365234,0.02410602569580078,0.0075948238372802734,7057320569.jpg
koniq10k_512x384\2477552466.jpg,0.018045902252197266,0.0046389102935791016,0.02328777313232422,0.007237672805786133,2477552466.jpg
koniq10k_512x384\3026852045.jpg,0.01836848258972168,0.005753755569458008,0.023751020431518555,0.007112264633178711,3026852045.jpg
koniq10k_512x384\8268523027.jpg,0.018294334411621094,0.004658937454223633,0.02406907081604004,0.007126331329345703,8268523027.jpg
koniq10k_512x384\10883456586.jpg,0.018117666244506836,0.0046482086181640625,0.023753881454467773,0.007119655609130859,10883456586.jpg
koniq10k_512x384\4373225530.jpg,0.01758885383605957,0.005373716354370117,0.023219823837280273,0.007557868957519531,4373225530.jpg
koniq10k_512x384\6892058753.jpg,0.017316579818725586,0.004439353942871094,0.0223538875579834,0.006857156753540039,6892058753.jpg
koniq10k_512x384\9442161547.jpg,0.017342329025268555,0.00480961799621582,0.023958921432495117,0.0069768428802490234,9442161547.jpg
koniq10k_512x384\8183741020.jpg,0.017693758010864258,0.0048465728759765625,0.023499488830566406,0.0075740814208984375,8183741020.jpg
koniq10k_512x384\8317893385.jpg,0.018323421478271484,0.004722118377685547,0.02576470375061035,0.0074427127838134766,8317893385.jpg
koniq10k_512x384\5912070942.jpg,0.017053604125976562,0.004585981369018555,0.02398681640625,0.006651401519775391,5912070942.jpg
koniq10k_512x384\7354160932.jpg,0.017433643341064453,0.005021333694458008,0.023763179779052734,0.0077059268951416016,7354160932.jpg
koniq10k_512x384\8597381500.jpg,0.017328262329101562,0.004569530487060547,0.023273468017578125,0.006995439529418945,8597381500.jpg
koniq10k_512x384\7579386834.jpg,0.018290281295776367,0.004740715026855469,0.023889780044555664,0.00896000862121582,7579386834.jpg
koniq10k_512x384\4289036535.jpg,0.019625186920166016,0.004582881927490234,0.025393962860107422,0.007521152496337891,4289036535.jpg
koniq10k_512x384\4265829347.jpg,0.02022242546081543,0.005254268646240234,0.02566385269165039,0.0073282718658447266,4265829347.jpg
koniq10k_512x384\6968409021.jpg,0.0187532901763916,0.005887746810913086,0.024117469787597656,0.007596015930175781,6968409021.jpg
koniq10k_512x384\11522920033.jpg,0.01880621910095215,0.005040884017944336,0.024985313415527344,0.007508754730224609,11522920033.jpg
koniq10k_512x384\8652814108.jpg,0.01801919937133789,0.0047893524169921875,0.02498316764831543,0.007122516632080078,8652814108.jpg
koniq10k_512x384\4591422965.jpg,0.01784038543701172,0.004674434661865234,0.02471184730529785,0.00785207748413086,4591422965.jpg
koniq10k_512x384\6079223986.jpg,0.019366979598999023,0.004591703414916992,0.02475428581237793,0.006997585296630859,6079223986.jpg
koniq10k_512x384\6788897458.jpg,0.020287036895751953,0.006357431411743164,0.027240991592407227,0.007517337799072266,6788897458.jpg
koniq10k_512x384\8257779790.jpg,0.01748371124267578,0.00618433952331543,0.024481534957885742,0.007465839385986328,8257779790.jpg
koniq10k_512x384\9108357145.jpg,0.019176006317138672,0.005072355270385742,0.025818586349487305,0.00798344612121582,9108357145.jpg
koniq10k_512x384\8021456503.jpg,0.018475055694580078,0.0046846866607666016,0.025107383728027344,0.007119894027709961,8021456503.jpg
koniq10k_512x384\10762659033.jpg,0.01889491081237793,0.010051727294921875,0.0288240909576416,0.007132291793823242,10762659033.jpg
koniq10k_512x384\3130211082.jpg,0.018354177474975586,0.004858732223510742,0.02389049530029297,0.007397651672363281,3130211082.jpg
koniq10k_512x384\8377051997.jpg,0.01788163185119629,0.005271434783935547,0.02367424964904785,0.007350444793701172,8377051997.jpg
koniq10k_512x384\4525459727.jpg,0.019321918487548828,0.004559755325317383,0.026187419891357422,0.007919073104858398,4525459727.jpg
koniq10k_512x384\8502191647.jpg,0.018178701400756836,0.005216360092163086,0.023358821868896484,0.007652759552001953,8502191647.jpg
koniq10k_512x384\8003457683.jpg,0.018619060516357422,0.0047838687896728516,0.02394247055053711,0.007177829742431641,8003457683.jpg
koniq10k_512x384\3465087333.jpg,0.017482280731201172,0.004855155944824219,0.024351835250854492,0.009195566177368164,3465087333.jpg
koniq10k_512x384\2421141390.jpg,0.020503997802734375,0.00560760498046875,0.02330613136291504,0.008554458618164062,2421141390.jpg
koniq10k_512x384\11406584295.jpg,0.019201040267944336,0.00564122200012207,0.0247042179107666,0.007921457290649414,11406584295.jpg
koniq10k_512x384\7175697564.jpg,0.018122196197509766,0.004607200622558594,0.023669958114624023,0.007062196731567383,7175697564.jpg
koniq10k_512x384\8950318830.jpg,0.01947021484375,0.004884243011474609,0.02467489242553711,0.007626533508300781,8950318830.jpg
koniq10k_512x384\11408443745.jpg,0.017065763473510742,0.004624366760253906,0.0229949951171875,0.00685429573059082,11408443745.jpg
koniq10k_512x384\7445811974.jpg,0.019328832626342773,0.004660844802856445,0.024822711944580078,0.006361484527587891,7445811974.jpg
koniq10k_512x384\8939389375.jpg,0.018046855926513672,0.00550079345703125,0.023557186126708984,0.007048606872558594,8939389375.jpg
koniq10k_512x384\4975773859.jpg,0.026314496994018555,0.005639791488647461,0.024435043334960938,0.006833314895629883,4975773859.jpg
koniq10k_512x384\7391355184.jpg,0.01898932456970215,0.004929065704345703,0.023396015167236328,0.0081024169921875,7391355184.jpg
koniq10k_512x384\7913897946.jpg,0.02162003517150879,0.005867719650268555,0.0257871150970459,0.007939815521240234,7913897946.jpg
koniq10k_512x384\5602472061.jpg,0.018761396408081055,0.005194902420043945,0.024804115295410156,0.008038997650146484,5602472061.jpg
koniq10k_512x384\356523006.jpg,0.018056392669677734,0.005262613296508789,0.02407360076904297,0.007311105728149414,356523006.jpg
koniq10k_512x384\11209221046.jpg,0.020650148391723633,0.006099224090576172,0.02770233154296875,0.007399320602416992,11209221046.jpg
koniq10k_512x384\9482519952.jpg,0.019335508346557617,0.00613856315612793,0.025115966796875,0.007517814636230469,9482519952.jpg
koniq10k_512x384\4086204414.jpg,0.01951742172241211,0.004877805709838867,0.023402929306030273,0.0073664188385009766,4086204414.jpg
koniq10k_512x384\6040260022.jpg,0.016650676727294922,0.004824638366699219,0.02280592918395996,0.007146358489990234,6040260022.jpg
koniq10k_512x384\2960552821.jpg,0.01834392547607422,0.004420757293701172,0.024945974349975586,0.006880760192871094,2960552821.jpg
koniq10k_512x384\3206690420.jpg,0.019191265106201172,0.007508754730224609,0.025902986526489258,0.008144140243530273,3206690420.jpg
koniq10k_512x384\11270280904.jpg,0.01703500747680664,0.005315542221069336,0.02420520782470703,0.006855964660644531,11270280904.jpg
koniq10k_512x384\3892086124.jpg,0.018086910247802734,0.004783153533935547,0.024819374084472656,0.0071523189544677734,3892086124.jpg
koniq10k_512x384\5309326426.jpg,0.023630380630493164,0.005909442901611328,0.03351330757141113,0.0075643062591552734,5309326426.jpg
koniq10k_512x384\9000701354.jpg,0.018729209899902344,0.005383729934692383,0.024065494537353516,0.00803518295288086,9000701354.jpg
koniq10k_512x384\10089027076.jpg,0.018662214279174805,0.004682779312133789,0.02491021156311035,0.007855892181396484,10089027076.jpg
koniq10k_512x384\8988143845.jpg,0.018473148345947266,0.005319833755493164,0.02576613426208496,0.007571220397949219,8988143845.jpg
koniq10k_512x384\8904864157.jpg,0.01868438720703125,0.00533747673034668,0.02403426170349121,0.007475376129150391,8904864157.jpg
koniq10k_512x384\2927008302.jpg,0.0179598331451416,0.004875659942626953,0.025163888931274414,0.007088422775268555,2927008302.jpg
koniq10k_512x384\9200093125.jpg,0.017670631408691406,0.0057981014251708984,0.0239715576171875,0.007622241973876953,9200093125.jpg
koniq10k_512x384\8570770544.jpg,0.018370628356933594,0.004693031311035156,0.025089740753173828,0.007626056671142578,8570770544.jpg
koniq10k_512x384\4273357838.jpg,0.017832040786743164,0.005734920501708984,0.024492263793945312,0.007745504379272461,4273357838.jpg
koniq10k_512x384\5265556048.jpg,0.0178220272064209,0.004350423812866211,0.023988723754882812,0.005784749984741211,5265556048.jpg
koniq10k_512x384\8171751224.jpg,0.017826080322265625,0.005303859710693359,0.023203134536743164,0.007513523101806641,8171751224.jpg
koniq10k_512x384\434127863.jpg,0.01715850830078125,0.0047817230224609375,0.023867130279541016,0.007565021514892578,434127863.jpg
koniq10k_512x384\6286044979.jpg,0.018726348876953125,0.005192756652832031,0.022997379302978516,0.007481575012207031,6286044979.jpg
koniq10k_512x384\5619807447.jpg,0.017072677612304688,0.005688905715942383,0.02335190773010254,0.008069038391113281,5619807447.jpg
koniq10k_512x384\6280923250.jpg,0.01888298988342285,0.004716157913208008,0.02557086944580078,0.007639646530151367,6280923250.jpg
koniq10k_512x384\5416465084.jpg,0.018274545669555664,0.004563570022583008,0.024025678634643555,0.009181737899780273,5416465084.jpg
koniq10k_512x384\8702518420.jpg,0.01845264434814453,0.0059473514556884766,0.023649215698242188,0.007897615432739258,8702518420.jpg
koniq10k_512x384\6289164461.jpg,0.01744556427001953,0.0044858455657958984,0.023742198944091797,0.0070343017578125,6289164461.jpg
koniq10k_512x384\10625988224.jpg,0.01806330680847168,0.005307435989379883,0.023871183395385742,0.007523298263549805,10625988224.jpg
koniq10k_512x384\4961486371.jpg,0.01761460304260254,0.005384922027587891,0.02569437026977539,0.007840871810913086,4961486371.jpg
koniq10k_512x384\6143020134.jpg,0.017842769622802734,0.005405426025390625,0.02339959144592285,0.008621931076049805,6143020134.jpg
koniq10k_512x384\8520990466.jpg,0.01915454864501953,0.004992008209228516,0.025632858276367188,0.007862329483032227,8520990466.jpg
koniq10k_512x384\2768178889.jpg,0.01847100257873535,0.004979372024536133,0.024925947189331055,0.0070993900299072266,2768178889.jpg
koniq10k_512x384\9094228395.jpg,0.017503976821899414,0.0050051212310791016,0.02472853660583496,0.007292270660400391,9094228395.jpg
koniq10k_512x384\8885623781.jpg,0.018774986267089844,0.004761695861816406,0.024828672409057617,0.007559061050415039,8885623781.jpg
koniq10k_512x384\5952945336.jpg,0.01800370216369629,0.005656242370605469,0.023818016052246094,0.00820779800415039,5952945336.jpg
koniq10k_512x384\8460376605.jpg,0.017978191375732422,0.004622220993041992,0.023447036743164062,0.007991552352905273,8460376605.jpg
koniq10k_512x384\6608146543.jpg,0.018088817596435547,0.005095005035400391,0.023660659790039062,0.007471561431884766,6608146543.jpg
koniq10k_512x384\3241749396.jpg,0.018163442611694336,0.0048465728759765625,0.02329421043395996,0.006901264190673828,3241749396.jpg
koniq10k_512x384\5628885328.jpg,0.01764702796936035,0.004654645919799805,0.023839712142944336,0.008176088333129883,5628885328.jpg
koniq10k_512x384\5500570132.jpg,0.017360210418701172,0.0049326419830322266,0.022923707962036133,0.0072002410888671875,5500570132.jpg
koniq10k_512x384\8354529751.jpg,0.018388986587524414,0.004753589630126953,0.024173974990844727,0.007481575012207031,8354529751.jpg
koniq10k_512x384\4658471909.jpg,0.018199443817138672,0.00459742546081543,0.023764371871948242,0.006870269775390625,4658471909.jpg
koniq10k_512x384\2113239475.jpg,0.019617795944213867,0.004640340805053711,0.02263164520263672,0.007849693298339844,2113239475.jpg
koniq10k_512x384\8596361580.jpg,0.018180370330810547,0.0050966739654541016,0.03533744812011719,0.008666276931762695,8596361580.jpg
koniq10k_512x384\5227449110.jpg,0.022833824157714844,0.007570743560791016,0.02261042594909668,0.007252931594848633,5227449110.jpg
koniq10k_512x384\6643932717.jpg,0.017862319946289062,0.00462794303894043,0.023353099822998047,0.007083415985107422,6643932717.jpg
koniq10k_512x384\5180032640.jpg,0.019210100173950195,0.004873514175415039,0.022899627685546875,0.007645368576049805,5180032640.jpg
koniq10k_512x384\9062040259.jpg,0.018031835556030273,0.00482487678527832,0.02397918701171875,0.007282257080078125,9062040259.jpg
koniq10k_512x384\8596963541.jpg,0.019997119903564453,0.004918336868286133,0.022965192794799805,0.007911205291748047,8596963541.jpg
koniq10k_512x384\2631446955.jpg,0.018303632736206055,0.005501270294189453,0.023929834365844727,0.007881641387939453,2631446955.jpg
koniq10k_512x384\11087687983.jpg,0.020016193389892578,0.005880594253540039,0.028505802154541016,0.00891566276550293,11087687983.jpg
koniq10k_512x384\5685134916.jpg,0.02173137664794922,0.004854917526245117,0.02622365951538086,0.00839090347290039,5685134916.jpg
koniq10k_512x384\8599891034.jpg,0.019261598587036133,0.004725217819213867,0.025060653686523438,0.006835222244262695,8599891034.jpg
koniq10k_512x384\9687081006.jpg,0.0184786319732666,0.0057184696197509766,0.023623943328857422,0.008217096328735352,9687081006.jpg
koniq10k_512x384\11201160185.jpg,0.019064664840698242,0.004456996917724609,0.02413201332092285,0.007405996322631836,11201160185.jpg
koniq10k_512x384\7974813040.jpg,0.019661426544189453,0.005134105682373047,0.02570939064025879,0.007132291793823242,7974813040.jpg
koniq10k_512x384\156451756.jpg,0.017534494400024414,0.004920005798339844,0.02438044548034668,0.007315158843994141,156451756.jpg
koniq10k_512x384\2615955728.jpg,0.01801586151123047,0.004809379577636719,0.025127887725830078,0.007318258285522461,2615955728.jpg
koniq10k_512x384\6956011813.jpg,0.017934322357177734,0.004792213439941406,0.023227930068969727,0.007694244384765625,6956011813.jpg
koniq10k_512x384\3794461596.jpg,0.019211530685424805,0.0053594112396240234,0.02547478675842285,0.008196830749511719,3794461596.jpg
koniq10k_512x384\8020768393.jpg,0.017785310745239258,0.0068056583404541016,0.02526259422302246,0.009238958358764648,8020768393.jpg
koniq10k_512x384\10295875445.jpg,0.018452882766723633,0.005746603012084961,0.024289846420288086,0.006960391998291016,10295875445.jpg
koniq10k_512x384\8710431611.jpg,0.018367290496826172,0.004552125930786133,0.02492046356201172,0.007554054260253906,8710431611.jpg
koniq10k_512x384\5227846365.jpg,0.01697373390197754,0.005623817443847656,0.02430415153503418,0.0078046321868896484,5227846365.jpg
koniq10k_512x384\9916890605.jpg,0.017426013946533203,0.00491642951965332,0.043415069580078125,0.007412433624267578,9916890605.jpg
koniq10k_512x384\5308397567.jpg,0.018424272537231445,0.005622148513793945,0.024187803268432617,0.0075490474700927734,5308397567.jpg
koniq10k_512x384\8228733135.jpg,0.017863035202026367,0.00449824333190918,0.02438640594482422,0.006776094436645508,8228733135.jpg
