image_path,brisque_time,piqe_time,niqe_time,filename
koniq10k_512x384\10327985614.jpg,0.02743816375732422,0.005362987518310547,0.02531599998474121,10327985614.jpg
koniq10k_512x384\10329149264.jpg,0.022374868392944336,0.0055811405181884766,0.02245640754699707,10329149264.jpg
koniq10k_512x384\10329235193.jpg,0.026660919189453125,0.004668235778808594,0.02541327476501465,10329235193.jpg
koniq10k_512x384\10330831494.jpg,0.023714303970336914,0.0049779415130615234,0.02381610870361328,10330831494.jpg
koniq10k_512x384\10335072144.jpg,0.019275903701782227,0.005831241607666016,0.024212360382080078,10335072144.jpg
koniq10k_512x384\10336689775.jpg,0.024198055267333984,0.004683494567871094,0.023981094360351562,10336689775.jpg
koniq10k_512x384\103400056.jpg,0.02630472183227539,0.0065631866455078125,0.0285186767578125,103400056.jpg
koniq10k_512x384\10342569703.jpg,0.024771690368652344,0.004505157470703125,0.02316117286682129,10342569703.jpg
koniq10k_512x384\10344523015.jpg,0.016874313354492188,0.005335807800292969,0.02479863166809082,10344523015.jpg
koniq10k_512x384\10344921126.jpg,0.022928476333618164,0.004338741302490234,0.023056745529174805,10344921126.jpg
koniq10k_512x384\10346758803.jpg,0.02448129653930664,0.005414485931396484,0.02445387840270996,10346758803.jpg
koniq10k_512x384\10346796664.jpg,0.026466846466064453,0.0046460628509521484,0.021790027618408203,10346796664.jpg
koniq10k_512x384\10349956885.jpg,0.024748802185058594,0.00546574592590332,0.024131298065185547,10349956885.jpg
koniq10k_512x384\10350497833.jpg,0.02526068687438965,0.0049893856048583984,0.023073673248291016,10350497833.jpg
koniq10k_512x384\10351189716.jpg,0.02247023582458496,0.004562854766845703,0.02311396598815918,10351189716.jpg
koniq10k_512x384\10353620913.jpg,0.02605462074279785,0.004610300064086914,0.024675607681274414,10353620913.jpg
koniq10k_512x384\10358252894.jpg,0.022703170776367188,0.004546403884887695,0.02238941192626953,10358252894.jpg
koniq10k_512x384\10362672006.jpg,0.017778873443603516,0.008057117462158203,0.025662660598754883,10362672006.jpg
koniq10k_512x384\10366373284.jpg,0.02620077133178711,0.005383014678955078,0.026467084884643555,10366373284.jpg
koniq10k_512x384\1036840624.jpg,0.029095888137817383,0.004843235015869141,0.025297880172729492,1036840624.jpg
koniq10k_512x384\10371125786.jpg,0.022190332412719727,0.004442691802978516,0.022469043731689453,10371125786.jpg
koniq10k_512x384\10371211803.jpg,0.025034427642822266,0.005382537841796875,0.024745941162109375,10371211803.jpg
koniq10k_512x384\10372323314.jpg,0.017284154891967773,0.005697727203369141,0.026159048080444336,10372323314.jpg
koniq10k_512x384\10373546175.jpg,0.023011445999145508,0.005278587341308594,0.02239084243774414,10373546175.jpg
koniq10k_512x384\10375167904.jpg,0.021986007690429688,0.0050013065338134766,0.022896528244018555,10375167904.jpg
koniq10k_512x384\10382843045.jpg,0.026497840881347656,0.004620552062988281,0.024809837341308594,10382843045.jpg
koniq10k_512x384\10387390396.jpg,0.023229360580444336,0.004652976989746094,0.02413153648376465,10387390396.jpg
koniq10k_512x384\10387844376.jpg,0.02444624900817871,0.0056226253509521484,0.025295734405517578,10387844376.jpg
koniq10k_512x384\10388184626.jpg,0.023532629013061523,0.004502296447753906,0.02474355697631836,10388184626.jpg
koniq10k_512x384\10395523125.jpg,0.022979021072387695,0.004351377487182617,0.02319788932800293,10395523125.jpg
koniq10k_512x384\10397166423.jpg,0.023176193237304688,0.005092620849609375,0.02554774284362793,10397166423.jpg
koniq10k_512x384\10397631976.jpg,0.027543067932128906,0.005187511444091797,0.026584148406982422,10397631976.jpg
koniq10k_512x384\10399580503.jpg,0.02634716033935547,0.00506281852722168,0.024637460708618164,10399580503.jpg
koniq10k_512x384\10403509543.jpg,0.02618718147277832,0.005944013595581055,0.024413108825683594,10403509543.jpg
koniq10k_512x384\10407720764.jpg,0.023276329040527344,0.004353046417236328,0.02350640296936035,10407720764.jpg
koniq10k_512x384\10408374535.jpg,0.02364635467529297,0.0043756961822509766,0.02471470832824707,10408374535.jpg
koniq10k_512x384\10408474376.jpg,0.02302098274230957,0.004952669143676758,0.02325916290283203,10408474376.jpg
koniq10k_512x384\10409059825.jpg,0.025272369384765625,0.005023956298828125,0.027227401733398438,10409059825.jpg
koniq10k_512x384\10410038143.jpg,0.02338552474975586,0.004825115203857422,0.023138761520385742,10410038143.jpg
koniq10k_512x384\10412894895.jpg,0.021923303604125977,0.00475621223449707,0.025064706802368164,10412894895.jpg
koniq10k_512x384\10414716033.jpg,0.02599167823791504,0.004861593246459961,0.02330803871154785,10414716033.jpg
koniq10k_512x384\10415628976.jpg,0.026804685592651367,0.005218982696533203,0.026386022567749023,10415628976.jpg
koniq10k_512x384\10415631353.jpg,0.019121646881103516,0.005369901657104492,0.023834943771362305,10415631353.jpg
koniq10k_512x384\104219737.jpg,0.025719165802001953,0.004884481430053711,0.02555084228515625,104219737.jpg
koniq10k_512x384\10422425365.jpg,0.022655963897705078,0.0058977603912353516,0.024599313735961914,10422425365.jpg
koniq10k_512x384\10422776735.jpg,0.02734065055847168,0.005212545394897461,0.025971651077270508,10422776735.jpg
koniq10k_512x384\10423472445.jpg,0.024710655212402344,0.004868507385253906,0.023364782333374023,10423472445.jpg
koniq10k_512x384\10429780626.jpg,0.02723407745361328,0.005722999572753906,0.025147676467895508,10429780626.jpg
koniq10k_512x384\10430002553.jpg,0.025669574737548828,0.004939556121826172,0.02415776252746582,10430002553.jpg
koniq10k_512x384\10430335945.jpg,0.025690793991088867,0.005323886871337891,0.025515317916870117,10430335945.jpg
koniq10k_512x384\10440370734.jpg,0.02606987953186035,0.005223751068115234,0.0243837833404541,10440370734.jpg
koniq10k_512x384\10442628686.jpg,0.02446913719177246,0.0052297115325927734,0.02466583251953125,10442628686.jpg
koniq10k_512x384\10446770756.jpg,0.027260541915893555,0.004915952682495117,0.024996519088745117,10446770756.jpg
koniq10k_512x384\10446810546.jpg,0.02602386474609375,0.005274534225463867,0.022601604461669922,10446810546.jpg
koniq10k_512x384\10451177016.jpg,0.025136709213256836,0.00506138801574707,0.023931264877319336,10451177016.jpg
koniq10k_512x384\10453950204.jpg,0.02335977554321289,0.006354570388793945,0.02299642562866211,10453950204.jpg
koniq10k_512x384\10458591.jpg,0.023453712463378906,0.004824638366699219,0.023373842239379883,10458591.jpg
koniq10k_512x384\10458703674.jpg,0.02569723129272461,0.005728244781494141,0.024553298950195312,10458703674.jpg
koniq10k_512x384\10459022813.jpg,0.02304553985595703,0.005274057388305664,0.02242255210876465,10459022813.jpg
koniq10k_512x384\10463545414.jpg,0.023868799209594727,0.006882429122924805,0.02716350555419922,10463545414.jpg
koniq10k_512x384\10463583515.jpg,0.024457216262817383,0.005337715148925781,0.025434494018554688,10463583515.jpg
koniq10k_512x384\10464940425.jpg,0.027921438217163086,0.006360530853271484,0.02509307861328125,10464940425.jpg
koniq10k_512x384\10465121613.jpg,0.025793790817260742,0.005071401596069336,0.021907567977905273,10465121613.jpg
koniq10k_512x384\10465293055.jpg,0.024289608001708984,0.0061075687408447266,0.023956298828125,10465293055.jpg
koniq10k_512x384\10466350116.jpg,0.02242302894592285,0.005059957504272461,0.022557497024536133,10466350116.jpg
koniq10k_512x384\10466453556.jpg,0.02277994155883789,0.005578041076660156,0.02286505699157715,10466453556.jpg
koniq10k_512x384\10468110795.jpg,0.02227473258972168,0.004674434661865234,0.02447795867919922,10468110795.jpg
koniq10k_512x384\10468540574.jpg,0.024251222610473633,0.004941463470458984,0.026639699935913086,10468540574.jpg
koniq10k_512x384\10469774844.jpg,0.023441791534423828,0.00537872314453125,0.023149967193603516,10469774844.jpg
koniq10k_512x384\10471406506.jpg,0.02998065948486328,0.005927085876464844,0.02737569808959961,10471406506.jpg
koniq10k_512x384\10474002734.jpg,0.025848388671875,0.0058155059814453125,0.025247573852539062,10474002734.jpg
koniq10k_512x384\10475435053.jpg,0.027313709259033203,0.005569934844970703,0.026683568954467773,10475435053.jpg
koniq10k_512x384\10475658035.jpg,0.024463891983032227,0.0044591426849365234,0.022724151611328125,10475658035.jpg
koniq10k_512x384\10481974434.jpg,0.02379608154296875,0.004666566848754883,0.02355480194091797,10481974434.jpg
koniq10k_512x384\10486107003.jpg,0.022922277450561523,0.0051021575927734375,0.024013519287109375,10486107003.jpg
koniq10k_512x384\10490369963.jpg,0.023673057556152344,0.0054378509521484375,0.022410869598388672,10490369963.jpg
koniq10k_512x384\10491358066.jpg,0.02365899085998535,0.005287647247314453,0.024344205856323242,10491358066.jpg
koniq10k_512x384\10491423125.jpg,0.02681899070739746,0.006628513336181641,0.024788379669189453,10491423125.jpg
koniq10k_512x384\10492897986.jpg,0.024643421173095703,0.004857540130615234,0.027774333953857422,10492897986.jpg
koniq10k_512x384\10505275743.jpg,0.02880573272705078,0.004859447479248047,0.024871110916137695,10505275743.jpg
koniq10k_512x384\10506082433.jpg,0.023883342742919922,0.0053250789642333984,0.02446460723876953,10506082433.jpg
koniq10k_512x384\10512432565.jpg,0.029697895050048828,0.005425930023193359,0.02399444580078125,10512432565.jpg
koniq10k_512x384\10513907744.jpg,0.022645950317382812,0.0042989253997802734,0.021455764770507812,10513907744.jpg
koniq10k_512x384\10516786036.jpg,0.01627826690673828,0.0051996707916259766,0.025122880935668945,10516786036.jpg
koniq10k_512x384\10517436165.jpg,0.022664546966552734,0.004233598709106445,0.02310490608215332,10517436165.jpg
koniq10k_512x384\10520192995.jpg,0.02504873275756836,0.005238533020019531,0.02898383140563965,10520192995.jpg
koniq10k_512x384\10525460645.jpg,0.03245806694030762,0.004863262176513672,0.025760173797607422,10525460645.jpg
koniq10k_512x384\10526881085.jpg,0.029623746871948242,0.005074024200439453,0.024259328842163086,10526881085.jpg
koniq10k_512x384\10530470795.jpg,0.026734590530395508,0.0065729618072509766,0.025449275970458984,10530470795.jpg
koniq10k_512x384\10532663625.jpg,0.026504039764404297,0.005654096603393555,0.025580167770385742,10532663625.jpg
koniq10k_512x384\10534454676.jpg,0.026580810546875,0.006055355072021484,0.02504110336303711,10534454676.jpg
koniq10k_512x384\10535849673.jpg,0.0219118595123291,0.004949331283569336,0.02242422103881836,10535849673.jpg
koniq10k_512x384\10536668436.jpg,0.026707172393798828,0.0056304931640625,0.023050785064697266,10536668436.jpg
koniq10k_512x384\10538085833.jpg,0.025865793228149414,0.004436969757080078,0.02203822135925293,10538085833.jpg
koniq10k_512x384\10539008983.jpg,0.024281978607177734,0.00503087043762207,0.02304816246032715,10539008983.jpg
koniq10k_512x384\10539142034.jpg,0.02437591552734375,0.004794120788574219,0.02263474464416504,10539142034.jpg
koniq10k_512x384\10539341593.jpg,0.02750229835510254,0.0060155391693115234,0.022223949432373047,10539341593.jpg
koniq10k_512x384\10544775715.jpg,0.021457910537719727,0.004530668258666992,0.021088600158691406,10544775715.jpg
koniq10k_512x384\10544833625.jpg,0.02274346351623535,0.0063381195068359375,0.023087739944458008,10544833625.jpg
koniq10k_512x384\10544945153.jpg,0.024115324020385742,0.0044193267822265625,0.02157306671142578,10544945153.jpg
koniq10k_512x384\10554234623.jpg,0.0228426456451416,0.0052623748779296875,0.02357625961303711,10554234623.jpg
koniq10k_512x384\10556629035.jpg,0.02330327033996582,0.005457878112792969,0.02484130859375,10556629035.jpg
koniq10k_512x384\10558118243.jpg,0.025772571563720703,0.0057735443115234375,0.02338433265686035,10558118243.jpg
koniq10k_512x384\105620456.jpg,0.02496647834777832,0.0052661895751953125,0.023862838745117188,105620456.jpg
koniq10k_512x384\10567114974.jpg,0.025209903717041016,0.00550079345703125,0.02399134635925293,10567114974.jpg
koniq10k_512x384\10567188645.jpg,0.023337364196777344,0.005554676055908203,0.023772001266479492,10567188645.jpg
koniq10k_512x384\10568567754.jpg,0.025129079818725586,0.005068063735961914,0.024643898010253906,10568567754.jpg
koniq10k_512x384\10569725133.jpg,0.023604154586791992,0.005301475524902344,0.023642539978027344,10569725133.jpg
koniq10k_512x384\1057328504.jpg,0.023913860321044922,0.0052089691162109375,0.023778915405273438,1057328504.jpg
koniq10k_512x384\10574233584.jpg,0.021470308303833008,0.004243612289428711,0.021632671356201172,10574233584.jpg
koniq10k_512x384\10575593285.jpg,0.02650618553161621,0.00455927848815918,0.022997617721557617,10575593285.jpg
koniq10k_512x384\10576676414.jpg,0.022437334060668945,0.004540443420410156,0.023046493530273438,10576676414.jpg
koniq10k_512x384\10579282866.jpg,0.02302408218383789,0.004965782165527344,0.022739648818969727,10579282866.jpg
koniq10k_512x384\1057997640.jpg,0.021926403045654297,0.0042269229888916016,0.022086143493652344,1057997640.jpg
koniq10k_512x384\10581525775.jpg,0.021665096282958984,0.004401683807373047,0.023038148880004883,10581525775.jpg
koniq10k_512x384\10582113466.jpg,0.024164438247680664,0.0057315826416015625,0.02240157127380371,10582113466.jpg
koniq10k_512x384\10583786994.jpg,0.022130727767944336,0.004508495330810547,0.022257566452026367,10583786994.jpg
koniq10k_512x384\10586872235.jpg,0.02534174919128418,0.0052661895751953125,0.02508687973022461,10586872235.jpg
koniq10k_512x384\10589450596.jpg,0.02244091033935547,0.004685401916503906,0.02359294891357422,10589450596.jpg
koniq10k_512x384\10597114264.jpg,0.026710033416748047,0.005120038986206055,0.024262666702270508,10597114264.jpg
koniq10k_512x384\10602786066.jpg,0.023482084274291992,0.005234956741333008,0.0237271785736084,10602786066.jpg
koniq10k_512x384\10603218265.jpg,0.0240325927734375,0.005035400390625,0.02358865737915039,10603218265.jpg
koniq10k_512x384\10604417276.jpg,0.023689985275268555,0.00470733642578125,0.02256035804748535,10604417276.jpg
koniq10k_512x384\10605846204.jpg,0.025002717971801758,0.005055665969848633,0.023074865341186523,10605846204.jpg
koniq10k_512x384\10609356094.jpg,0.019890546798706055,0.005259990692138672,0.022327184677124023,10609356094.jpg
